"vote_count","id","video","vote_average","title","popularity","poster_path","original_language","original_title","genre_ids__001","genre_ids__002","genre_ids__003","genre_ids__004","genre_ids__005","genre_ids__006","genre_ids__007","backdrop_path","adult","overview","release_date"
"1295","458723","False","7.2","어스","56.673","https://image.tmdb.org/t/p/w500/vfNBftZoXsUnNWccz8ew9h8Jicx.jpg","en","Us","53","27","","","","","","https://image.tmdb.org/t/p/w500/jNUCddkM1fjYcFIcEwFjc7s2H4V.jpg","False","애들레이드와 게이브 윌슨(루피타 뇽오와 윈스턴 듀크)은 아이들을 데리고 캘리포니아 북부에 있는 아들레이드의 오래된 해변가로 여름 휴가를 떠난다. 다음날 합류 한 타일러 가족(엘리자베스 모스와 팀 하이데커)과 함께 해변에서 하루를 보내지만, 애들레이드는 과거에 겪은 트라우마 증상이 심해지며 나쁜 일이 일어날 것이라는 공포에 시달린다. 밤이 되고 윌슨은 차도에 조용히 서있는 네명의 손을 맞잡은 뭔가를 보게 되는데...","2019-03-14"
"5832","297802","False","6.8","아쿠아맨","56.375","https://image.tmdb.org/t/p/w500/zoIFp0S7EdGuQ2iR9eBJb6UxGkv.jpg","en","Aquaman","12","14","","","","","","https://image.tmdb.org/t/p/w500/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg","False","정략결혼을 피해 해저 왕국 아틀란티스에서 도망쳐 육지로 오게 된 아틀라나(니콜 키드먼)는 등대지기 톰(테무에라 모리슨)과 사랑에 빠진다. 아틀란티스의 세력으로부터 남편과 아들 아서(제이슨 모모아)을 지키기 위해서 아틀라나는 바다로 돌아가고, 육지에 남은 아서는 어릴 때부터 자신의 초능력을 인지해 인간세계의 해적을 물리치는 등 나름의 활약을 펼친다. 한편 아서의 이부형제 옴(패트릭 윌슨)은 육지를 정복하기 위한 작전을 세운다. 옴의 약혼자이자 네레우스 왕의 딸 메라(앰버 허드)는 아서에게 평화를 위해 해저 7개 왕국의 왕이 되어야만 한다고 설득하는데...","2018-12-07"
"6040","363088","False","7","앤트맨과 와스프","56.345","https://image.tmdb.org/t/p/w500/3E6b73EeYqY7PGJNJWjR9AANXVw.jpg","en","Ant-Man and the Wasp","28","12","878","35","10751","","","https://image.tmdb.org/t/p/w500/6P3c80EOm7BodndGBUAJHHsHKrp.jpg","False","캡틴 아메리카의 요청으로 독일까지 가서 아이언맨 일행과 싸우고 돌아온 스콧(폴 러드)은 어느 날 이상한 꿈을 꾼다. 그가 행크 핌 박사(마이클 더글러스)와 호프(에반젤린 릴리)에게 꿈 이야기를 들려주자, 호프는 미지의 양자 영역에 갇혀버린 엄마 재닛(미셸 파이퍼)의 메시지라는 것을 확신하게 된다. 행크 핌 박사는 자신의 비밀 연구소에서 그동안 개발해왔던 양자 터널과 탐색기를 이용해 1대 와스프 재닛의 구출작전을 펼치려 하지만, 시공간의 개념이 사라진 양자 영역으로 들어갈 수 있는 기술을 훔쳐 달아난 고스트 고스트(해나 존 케이먼)가 나타나면서 일이 꼬여간다.","2018-07-04"
"15457","1726","False","7.5","아이언맨","55.491","https://image.tmdb.org/t/p/w500/318YNPBDdt4VU1nsJDdImGc8Gek.jpg","en","Iron Man","28","878","12","","","","","https://image.tmdb.org/t/p/w500/ZQixhAZx6fH1VNafFXsqa1B8QI.jpg","False","천재적인 두뇌와 재능으로 세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 셀러브리티 못지않은 화려한 삶을 살아가던 억만장자 토니 스타크. 아프가니스탄에서 자신이 개발한 신무기 발표를 성공리에 마치고 돌아가던 그는 게릴라군의 갑작스런 공격에 의해 가슴에 치명적인 부상을 입고 게릴라군에게 납치된다. 가까스로 목숨을 건진 그에게 게릴라군은 자신들을 위한 강력한 무기를 개발하라며 그를 위협한다. 그러나 그는 게릴라군을 위한 무기 대신, 탈출을 위한 무기가 장착된 철갑수트를 몰래 만드는 데 성공하고, 그의 첫 수트인 Mark 1를 입고 탈출에 성공한다.","2008-04-30"
"8266","122917","False","7.3","호빗: 다섯 군대 전투","54.554","https://image.tmdb.org/t/p/w500/6MKC4xwo4JhaVvblsGdUgjKYFbS.jpg","en","The Hobbit: The Battle of the Five Armies","28","12","14","","","","","https://image.tmdb.org/t/p/w500/qhH3GyIfAnGv1pjdV3mw03qAilg.jpg","False","빌보 배긴스와 참나무 방패 소린, 난쟁이 족이 떠난 거대한 여정의 끝에 난쟁이 족은 원래 자신들의 터전이던 에레보르에 있는 엄청난 보물을 되찾지만 이는 무시무시한 용 스마우그가 호수마을의 무기력한 주민들을 공격하게 되는 결과를 낳는다. 소린은 탐욕에 서서히 눈이 멀어 우정과 명예를 저버린 채 왕의 보물 아르켄스톤을 찾는다. 암흑의 군주 사우론은 오크 군대를 보내 외로운 산에 기습 공격을 감행한다. 마침내 다섯 군대의 전투가 시작되고 빌보는 본인과 친구들의 목숨을 걸고 싸워야만 하는데...","2014-12-10"
"0","420817","False","0","알라딘","54.478","https://image.tmdb.org/t/p/w500/jswjmpYfEA6a5t2WlhOJJgarQsh.jpg","en","Aladdin","12","14","10402","10749","","","","https://image.tmdb.org/t/p/w500/v4yVTbbl8dE1UP2dWu5CLyaXOku.jpg","False","머나먼 사막 속 신비의 아그라바 왕국의 시대. 좀도둑 ‘알라딘’은 마법사 ‘자파’의 의뢰로 마법 램프를 찾아 나섰다가 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고, 자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데…","2019-05-22"
"6254","337339","False","6.9","분노의 질주: 더 익스트림","53.877","https://image.tmdb.org/t/p/w500/h7tvYU9kN4pKjCIzUhf6PLNhQHT.jpg","en","The Fate of the Furious","28","80","53","","","","","https://image.tmdb.org/t/p/w500/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg","False","마침내 평화로운 일상으로 돌아온 리더 도미닉(빈 디젤)과 멤버들. 하지만 레티(미셸 로드리게스)와 쿠바에서 신혼을 만끽 중인 도미닉(빈 디젤)에게 불청객이 찾아온다. 전설적인 해커이자 테러 조직의 리더 사이퍼(샤를리즈 테론)는 도미닉을 협박해 자신의 명령을 따르게 한다. 멤버들은 도미닉이 사이퍼와 함께  사상 최악의 테러를 계획하고 있음을 알게 된다.  리더의 배신으로 위기에 놓인 멤버들은 한때 팀을 모두 전멸시키려 했던 데카드 쇼(제이슨 스타뎀)까지 영입해  최악의 적이 되어버린 도미닉과의 피할 수 없는 대결을 앞두게 되는데...","2017-04-12"
"12586","1771","False","6.9","캡틴 아메리카: 퍼스트 어벤져","53.242","https://image.tmdb.org/t/p/w500/fmD5UwELxKUgy7ULyVnIPjVrefL.jpg","en","Captain America: The First Avenger","28","12","878","","","","","https://image.tmdb.org/t/p/w500/pmZtj1FKvQqISS6iQbkiLg5TAsr.jpg","False","진주만 공습을 겪은 미국은 선전포고를 하고 제2차 세계대전에 발을 들인다. 스티브 로저스(크리스 에반스)는 왜소하고 마른 체격으로 인해 입대마저 번번히 거부당하지만, 포기를 모르는 근성과 강한 희생 정신을 인정받아 최고의 전사를 양성하는 슈퍼 솔져 프로젝트에 스카우트된다. 비밀리에 진행된 실험을 통해 가장 완벽한 육체와 인간의 한계를 초월한 신체 능력을 얻게 된 스티브는 모두에게 캡틴으로 불리며 영웅으로 새롭게 태어난다. 하지만 거대한 히드라 조직을 앞세운 적의 공격은 한층 막강해지고, 그 핵심에 선 레드 스컬은 인류를 위협하는 최후의 전투를 준비하는데...","2011-07-22"
"2442","404368","False","7.2","주먹왕 랄프 2: 인터넷 속으로","53.205","https://image.tmdb.org/t/p/w500/54HHWP4Sqz22yKGM68kRQXCXXxS.jpg","en","Ralph Breaks the Internet","10751","16","35","14","","","","https://image.tmdb.org/t/p/w500/88poTBTafMXaz73vYi3c74g0y2k.jpg","False","각종 사고를 치며 게임 속 세상을 뒤집어 놨던 절친 주먹왕 ‘랄프’와 ‘바넬로피’는  버려질 위기에 처한 오락기 부품을 구하기 위해 와이파이를 타고 인터넷 세상에 접속한다. 얼떨결에 올린 동영상으로 순식간에 핵인싸에 등극한 ‘랄프’와 툴도 트랙도 없는 스릴만점 슬로터 레이스 게임에 참여하게 된 ‘바넬로피’ 지금껏 경험한 적 없는 엄청난 스케일과 새로운 재미에 흠뻑 빠진  ‘랄프’와 ‘바넬로피’는 랜섬웨어급 사고로 인터넷 세상을 혼란에 빠뜨리는데…  과연, 이들은 무사히 집에 돌아갈 수 있을까?","2018-11-20"
"2256","424783","False","6.4","범블비","52.854","https://image.tmdb.org/t/p/w500/a1XTVjEiShbX1XE6Uvaho49gw3l.jpg","en","Bumblebee","28","12","878","","","","","https://image.tmdb.org/t/p/w500/wtZj5nn6hVwgakPdg6y6gm3eFXU.jpg","False","지속된 디셉티콘과의 전쟁에서 위기에 몰린 옵티머스 프라임은 중요한 임무를 가진 오토봇을 지구로 보낸다.  지구에 도착한 오토봇은 인간들에게 쫓기게 되고, 낡은 비틀로 변신해 폐차장에 은둔하던 중,  찰리라는 소녀에 의해 발견된다.  비틀을 수리하던 찰리는 자신의 낡은 자동차가 거대한 로봇으로 변신하는 놀라운 광경을 목격하고,  모든 기억이 사라진 그에게 ‘범블비’라는 이름을 지어주며 서로에게 특별한 존재가 되어간다.  하지만, 범블비의 정체를 파헤치려는 인간들과 그가 가진 비밀을 쫓는 디셉티콘의 추격과 압박은 점점 더 심해지는데…","2018-12-15"
"18681","155","False","8.4","다크 나이트","51.87","https://image.tmdb.org/t/p/w500/dd0B0vwzAjuu5hGAr9GiGNBkreE.jpg","en","The Dark Knight","18","28","80","53","","","","https://image.tmdb.org/t/p/w500/hqkIcbrOHL86UncnHIsHVcVmzue.jpg","False","범죄와 부정부패를 제거하여 고담시를 지키려는 배트맨(크리스찬 베일). 그는 짐 고든 형사(게리 올드만)와 패기 넘치는 고담시 지방 검사 하비 덴트(아론 에크하트)와 함께 도시를 범죄 조직으로부터 영원히 구원하고자 한다. 세 명의 의기투합으로 위기에 처한 악당들이 모인 자리에 보라색 양복을 입고 얼굴에 짙게 화장을 한 괴이한 존재가 나타나 배트맨을 죽이자는 사상 초유의 제안을 한다. 그는 바로 어떠한 룰도, 목적도 없는 사상 최악의 악당 미치광이 살인광대 조커(히스 레저). 배트맨을 죽이고 고담시를 끝장내버리기 위한 조커의 광기 어린 행각에 도시는 혼란에 빠지는데...","2008-07-16"
"8511","383498","False","7.5","데드풀 2","51.224","https://image.tmdb.org/t/p/w500/kDiOsE2FqZC26ScZDGdkkmlhZGJ.jpg","en","Deadpool 2","28","35","12","","","","","https://image.tmdb.org/t/p/w500/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg","False","암 치료를 위한 비밀 실험에 참여한 후, 강력한 힐링팩터 능력을 지닌 슈퍼히어로 데드풀로 거듭난 웨이드 윌슨(라이언 레이놀즈)은 여자친구 바네사(모레나 바카린)와 더없이 행복한 시간을 보낸다. 그러나 행복도 잠시, 눈 앞에서 소중한 연인을 잃어버리고 삶의 의미를 상실하지만 자기 치유 능력 때문에 죽고 싶어도 죽지를 못한다. 밑바닥까지 내려간 데드풀은 더 나은 사람이 되기로 결심한다. 한편 미래에서 온 케이블(조시 브롤린)은 러셀을 집요하게 쫓는다. 데드풀은 팀 엑스포스를 결성하고, 뭘 해도 운이 따르는 도미노(재지 비츠)가 엑스포스에 합류하는데...","2018-05-10"
"11306","315635","False","7.4","스파이더맨: 홈커밍","51.019","https://image.tmdb.org/t/p/w500/nS8700DvlmXBVX0UqZZwnCcFB1X.jpg","en","Spider-Man: Homecoming","28","12","878","18","","","","https://image.tmdb.org/t/p/w500/vc8bCGjdVp0UbMNLzHnHSLRbBWQ.jpg","False","토니 스타크(로버트 다우니 주니어)의 제안을 받고 시빌 워에 참여한 피터 파커(톰 홀랜드)은 다음 임무가 언제일지 설렘을 안고 하루하루를 보낸다. 토니는 MIT 진학 준비에 전념할 것을 권하지만 친절한 이웃에 머무는 것은 피터의 성에 차지 않는다. 한편 어벤져스 군단과 외계 세력의 전투로 생긴 산업폐기물을 처리하던 아드리안 툼즈(마이클 키튼)는 그 일이 토니 스타크와 정부에 넘어가면서 하루아침에 빈털터리가 된다. 이에 앙심을 품은 아드리안은 외계 첨단무기를 훔쳐서 개조하는 빌런이 되고, 그의 존재를 알게 된 피터는 도움을 빌리지 않고 자기가 일을 해결해보려고 한다.","2017-07-05"
"13719","671","False","7.8","해리 포터와 마법사의 돌","50.91","https://image.tmdb.org/t/p/w500/y1idJpIerVcF2RyESW3IaVaJQEO.jpg","en","Harry Potter and the Philosopher's Stone","12","14","10751","","","","","https://image.tmdb.org/t/p/w500/hziiv14OpD73u9gAak4XDDfBKa2.jpg","False","해리 포터(다니엘 래드클리프 분)는 위압적인 버논 숙부(리챠드 그리피스 분)와 냉담한 이모 페투니아 (피오나 쇼 분), 욕심 많고 버릇없는 사촌 더즐리(해리 멜링 분) 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다. 이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지. 이모 페투니아에겐 해리가 이상한(?) 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다. 11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대 할 것도 없다. 11살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다. 그 편지의 내용은 다름 아닌 해리의 11살 생일을 맞이하여 전설적인“호그와트 마법학교”에서 보낸 입학초대장이었다. 그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데. 그것은 바로 해리가 굉장한 능력을 지닌 마법사라는 것!","2001-11-16"
"180","532671","False","5.9","프로디지","50.155","https://image.tmdb.org/t/p/w500/wYKMKjuygREXTfcgsmYD0mBymNh.jpg","en","The Prodigy","27","53","","","","","","https://image.tmdb.org/t/p/w500/oxTgovZ3TQ8LLxifUm16ROMULP5.jpg","False","아기때부터 천재적인 지능을 보이며 엄마 ‘새라’를 흡족하게 하던 완벽한 소년 ‘마일스’.  영재교육을 받는 8살이 된 ‘마일스’는 점점 폭력적이고 손에 집착하는 이상 행동을 하며 무서운 소년으로 변해간다. 혹시 살인본능? 아니면 사이코패스? ‘마일스’의 증상을 걱정하던 ‘새라’는 한 의사를 통해 퇴행 최면을 받게 하고, 아들이 과거 끔찍한 일을 저지른 사람에게 빙의 됐다는 사실을 알게 된다.","2019-02-06"
"265","480414","False","5.5","요로나의 저주","49.638","https://image.tmdb.org/t/p/w500/8kllbCOM38idMWXzsk6mMzpbcsC.jpg","en","The Curse of La Llorona","53","27","9648","","","","","https://image.tmdb.org/t/p/w500/u2vGggeMPAkhEtD7bYGfeThsQiM.jpg","False","1973년, 애나는 남편 없이 두 아이와 살고 있다. 사회복지사인 애나가 담당하던 한 여인의 아이들이 불의의 사고로 목숨을 잃자, 그녀는 이것이 ‘요로나’의 짓이라면서 애나에게도 똑같은 저주가 내릴 것이라 예언한다. 어느 날부터인가 울음소리를 들려오고 의문의 존재가 아이들을 위협하는데...","2019-04-17"
"1108","375588","False","5.7","후드","49.465","https://image.tmdb.org/t/p/w500/bgclwqkAvhsn7a1MuIwHpXKQaSx.jpg","en","Robin Hood","12","28","53","","","","","https://image.tmdb.org/t/p/w500/axjFiijtxdfK3CD9dMwrdgLwblD.jpg","False","돈과 권력을 앞세운 권력층으로 인해 모두가 힘들어진 시기.  전쟁에서 죽은 줄 알았던 귀족 가문의 스무살 청년 ‘로빈’이 나타난 뒤 부자들의 돈만 훔친다는 후드를 쓴 남자에 대한 소문이 들려온다. 정체를 알 수 없는 그에게 막대한 현상금이 걸리지만 번번이 잡는데 실패하고 신출귀몰한 후드의 활약에 사람들도 점차 동요하기 시작하는데…","2018-11-20"
"544","574","False","7.5","나는 비밀을 알고 있다","49.458","https://image.tmdb.org/t/p/w500/vhUOukoJTWPfVpZOiKwrjdEV4OX.jpg","en","The Man Who Knew Too Much","12","80","18","9648","53","","","https://image.tmdb.org/t/p/w500/hKmWNqNSleSFkuJRB7KR1hH0Txp.jpg","False","미국인 의사 벤 맥케나와 조 부부는 아들 행크와 함께 프랑스령 모로코로 휴가를 즐기러 간다. 그들이 시장에서 쇼핑을 하고 있을 때 한 아랍인이 등에 칼을 맞은 채 그들 앞에 쓰러진다. 그는 벤에게 암브로스 채플이라는 말 한마디를 남긴채 죽고 어린 아들은 누군가에 의해 납치당한다. 아들을 구하러 나선 맥케나 부부는 추적끝에 국제 스파이 조직이 런던의 앨버트 홀에서 외교관을 암살할 계획임을 알아낸다. 교향악단의 연주가 시작되고 암살의 신호인 심벌즈가 울리기 직전 맥케나 부부의 노력으로 외교관의 암살은 저지되고 그들은 아들을 스파이 조직으로부터 구해낸다.","1956-06-01"
